ruta_base	tratamiento	nivel_revision	motivo	lineas_base	sha256_base
vantare-v2/docs/supabase-schema-release.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	127	e1cbe2f98df94c2bdcd041555462e7e86d4c88b752b2c87f91b5d3c5a2565cb2
vantare-v2/docs/superpowers/plans/2026-06-19-overlays-studio-phase-a2-navigation-previews.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	1314	f395c2cf117afe13d814f94a3cc7a98f1ad3efc4bce8ca51a9d4865f379e98eb
vantare-v2/docs/superpowers/plans/2026-06-19-overlays-studio-phase-b-widget-preview.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	164	02a8a4b950bba6ef588d81fdc0867a074a3152a4b424823bd9c154730d2d8ab7
vantare-v2/docs/superpowers/plans/2026-06-21-live-first-overlay-reconnect.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	664	2db7da8f52b366786aeba96b142b80ec2728b2f1086c8df06a59d04a06c5357a
vantare-v2/docs/superpowers/plans/2026-06-21-overlays-studio-live-overlay-controls.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	812	9f42116ef64656f5ec5d89863c423f8ecbcedefae1e97b43f6e5224f30a9c413
vantare-v2/docs/superpowers/plans/2026-06-21-relative-current-inventory.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	179	d32aa0b89db9b079cca02c1094ea09b737111ec76b123d1d4c610f73fc8a2580
vantare-v2/docs/superpowers/plans/2026-06-21-widget-profile-schema-v2.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	1197	14c36d077e666dff966ae77fcb9f99e8f1d66a96266e74b9436564c0aac3bbd6
vantare-v2/docs/superpowers/plans/2026-06-22-a1-widgetstudio-layoutstudio-separation.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	221	3ce512b62ba9de74f685ba18abb2ff35ba9d065053a95eeeae1e46974233afb4
vantare-v2/docs/superpowers/plans/2026-06-22-relative-catalog-template-initial.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	1616	2d4a5007c79d8e5a2f4bb4d1b46b314d55c08055dcc729f837e23dfc5ef2fdbb
vantare-v2/docs/superpowers/plans/2026-06-22-relative-column-formats-widths.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	1370	151df75b1bf7d56f370d77d0d1e9f4789aa1bac16d09cdcb8b9ddb7770da00f3
vantare-v2/docs/superpowers/plans/2026-06-22-relative-filters.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	878	2f7085f6644c6ff5e12cedc99f6a9a0abeabd5232640ac74e1fb491e4a46811a
vantare-v2/docs/superpowers/plans/2026-06-22-s1-standings-current-inventory.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	303	6c7a46580ae53ec72bd914663a7033d094791b3fbb867993e77c0f75b4822e96
vantare-v2/docs/superpowers/plans/2026-06-22-s2-standings-catalog-columns.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	377	dc457544bdb5e360967b9881adf032768c18d40c7aef2673b5a5407d741bcc64
vantare-v2/docs/superpowers/plans/2026-06-22-s3-standings-variants-frontend.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	480	d7e4047dbfdf716f4943dd98851096b3a64e6126d24a200012fa95d9c49489b3
vantare-v2/docs/superpowers/plans/2026-06-22-s4-standings-render-configurable.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	885	334685248119d1d28e2b0e2dbb3614089dd6b064029a4182961853f0458cdc25
vantare-v2/docs/superpowers/plans/2026-06-22-widget-preview-layout-and-relative-compact-height.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	720	54caf6fadb44eb7ad9e20d99902c4e2f3d52d374f00611386933f636541f1368
vantare-v2/docs/superpowers/plans/2026-06-22-widget-sandbox-preview-architecture.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	970	f5ef7ef193416cd4fddbee9ea9e85dd6f213df1ec6c060b3e1ad3ba1555808d8
vantare-v2/docs/superpowers/plans/2026-06-23-preview2-widgetstudio-intrinsic-width.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	687	74b03e6d45409127bc36921c326624b905ba43e1b7ffd0e969234dd63851cd44
vantare-v2/docs/superpowers/plans/2026-06-23-s4-5-preview-mock-session-scenarios.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	525	ce2df4c00740cd3c08deec318ea0cbdaf3fad278c024de2ace558126cc5b82ef
vantare-v2/docs/superpowers/plans/2026-06-23-s4-6-widgetstudio-explicit-save.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	337	c65e4707da30809f8570c9cd2121c7520704de3abb230f12b0bb5e57180dbb00
vantare-v2/docs/superpowers/plans/2026-06-23-s5-standings-ui-widgetstudio.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	772	ffab3be4ba25b91a8eda34e693375fccbd3cdbea016739240034a13112055029
vantare-v2/docs/superpowers/plans/2026-06-23-s6-standings-verification-docs.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	354	d318f137e6bfbe598933ec1ebab789644d81a47e31088e481b2dd45ab6902cc6
vantare-v2/docs/superpowers/plans/2026-06-23-ui2-widgetstudio-visual-rework.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	631	40887fd8ebf320a9875d010c2cd0e4ec63071d32ede73ef814da01df1fc50018
vantare-v2/docs/superpowers/plans/2026-06-25-a6-a7-mock-live-demo-ux.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	415	18ae445c77068f82622dc7080832de60f3cdd3cdc4a951ba188825d08b000d90
vantare-v2/docs/superpowers/plans/2026-06-25-obslan-double-pc.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	104	291f52d45fa554c185b1eded83e43ae2d4d3e397a2968dc46f54ce54e1d433c4
vantare-v2/docs/superpowers/plans/2026-06-25-overlay-performance-fixes.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	93	31082a5938478284ae5537af87258f1ff413a8c2df5feb7edf2a1f96e10b817e
vantare-v2/docs/superpowers/plans/2026-06-25-p1-pedals-inventory.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	460	32a1a1da09866f26ad626aaf915956f11f16405c7aeb870ec3c0d769fa1b355c
vantare-v2/docs/superpowers/plans/2026-06-25-p3-pedals-compact-render.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	662	2c7e751957a96d9c69d4bee5af5bd78c014d16cd46baf237f322de870fdcf92f
vantare-v2/docs/superpowers/plans/2026-06-25-profile-hardening-fixes.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	96	dc9ca54d7400d9b52036a9dea94d516089fb8c6c54e28bdc10a61f14b4318582
vantare-v2/docs/superpowers/plans/2026-06-25-resize-proporcional-relative-standings.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	1429	8d45695649c9d85f187bdb38e992c9694fb1840130f2d400b44fffd81914bb8f
vantare-v2/docs/superpowers/plans/2026-06-25-vantare-suite-ingeniero-integration.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	820	355061d9652192836eaa2c7de05ae542a0ceab3d13b3e2c60c8d2d97110d8c60
vantare-v2/docs/superpowers/plans/2026-06-26-release-02-miniA-auth-architecture.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	717	63bee18e7719ad4977e1f1de543fb4f8cfbe194851df5c7a20b3a8d949a2dff4
vantare-v2/docs/superpowers/plans/2026-06-26-release-02-miniB-license-webhook.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	1226	1e2db3eb79a34b0c10f37fd9cd60e57a7d3426b3463bad3c6c9bfed60e42011b
vantare-v2/docs/superpowers/plans/2026-06-26-release-02-miniC-auth-license-ui.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	973	df9aea0ede661c71cea34f9a5849edc46f7ae86ad3e6e3040408e6302557c212
vantare-v2/docs/superpowers/plans/2026-06-26-release-02-stripe-supabase-licensing.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	145	64cb2c2b48a76afac6198d1d669e2fc51bc942873ef567d5f70fadb49e533ece
vantare-v2/docs/superpowers/plans/2026-06-27-release-03-autoupdater-distribution-technical-plan.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	391	ae30003e5d91bdb3f32b484d36bea3f3e196fa80f7097c7a0cdd42fa41f63a9c
vantare-v2/docs/superpowers/plans/2026-06-27-release-03e-discord-release-notification.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	356	bfb5868f43e5c616976ef9923128300829264343343de449af770c9cb13abe5f
vantare-v2/docs/superpowers/plans/2026-06-28-overlay-in-place-edit-mode-hotkey.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	816	52265e09ace7ddaa3d9f23b724104a8e70957a16490543be84e4d0adadae3fde
vantare-v2/docs/superpowers/plans/2026-06-29-widget-design-gallery-beta.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	236	b9d1bd127f2e80e2630584e359de4f2278d38e4ffc1560f25ff9ad981114f914
vantare-v2/docs/superpowers/plans/2026-06-30-hub-05b-v52-remaining-pages.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	1134	2b506bda8f82bf7bd1d13c168153226fcf1d8591928705105514e6b5682b0b1a
vantare-v2/docs/superpowers/plans/2026-07-04-widget-studio-03-vantare-crystal-slots.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	575	ae63f3f13c358f793d389cc8b3dee69aa7bcf3a48608c212d786ad378758e8d5
vantare-v2/docs/superpowers/plans/2026-07-05-widget-studio-04-editable-slots-columns.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	570	715c4e56b754552144a5cb64498126d01e8da71a99c032c547ac2a15a805d016
vantare-v2/docs/superpowers/plans/2026-07-06-audit-01.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	343	7810d7fdc1650e78697012a6a3ee2e02cfc2ef7214efcda08b3b3cd6f77aab11
vantare-v2/docs/superpowers/plans/2026-07-06-auth-04-signup.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	420	6d2dcc24fc9c27aaedfed56967cfbbb0fec2d7f5f77783b12909f29ce8aed3c4
vantare-v2/docs/superpowers/plans/2026-07-06-checkout-01.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	454	9c536d2f7475df56be6077e619c3a879029efe59d63c497540772eb3b29ea32e
vantare-v2/docs/superpowers/plans/2026-07-06-deploy-01-webhook.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	182	088d5c4b9d7a464e2cbcf8692bb760cd40df86425aeae75a9670a4f771523bfc
vantare-v2/docs/superpowers/plans/2026-07-06-e2e-01.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	145	87e667920af020bec16d15869412c66e45ab6f898660b6c546a12d69a45e235e
vantare-v2/docs/superpowers/plans/2026-07-06-i18n-03b-auth.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	319	ae204865ce12debc26ed36144471c5ded1c37ca8a7246db39e9e9ca9e1ba5108
vantare-v2/docs/superpowers/plans/2026-07-06-i18n-widget-studio.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	397	469cf7a6383870f883f6371613683c934ab8bc0e910562ae5ca1a98bafd90d89
vantare-v2/docs/superpowers/plans/2026-07-06-launcher-extensive.md	Conservar plan/referencia	Inventario y barrido de enlaces	Plan, propuesta o referencia de diseño. Solo es ejecutable cuando la tarea vigente lo adopta; no equivale a entregado.	2202	65993eeb2015fdd694b1ce92308420a138687b5259e345f0b4182234cbc107b0
